
		"DOTA_Tooltip_ability_item_rpc_hurricane_vest"									"Hurricane Vest"
		"DOTA_Tooltip_ability_apprentice_spell_steal_3_Description"		"Copies a random ability from the target dominatable enemy. The ability fails if the target has no copyable abilities, or if the Apprentice already knew the chosen ability."

		"DOTA_Tooltip_ability_rubick_apprentice_reset"					"Reset"
		"DOTA_Tooltip_ability_rubick_apprentice_reset_Description"		"Removes all of the Apprentice's copied abilities, replacing them with Spell Steal."

		"DOTA_Tooltip_ability_item_rpc_alien_armor"		"Alien Armor"
		"item_rpc_alien_armor_ruby1"		"blah blah @ruby_property1 gem"
		"item_rpc_alien_armor_emerald1"		"blah blah @emerald_property1 gem"
		"item_rpc_alien_armor_sapphire1"		"blah blah @sapphire_property1 gem"
		"item_rpc_alien_armor_amethyst1"		"blah blah @amethyst_property1 gem"
		"property_alien_armor"							"Simulacrum"
		"property_alien_armor_description"				"Casting @Ability4 creates an illusory copy of you, with <% ALIEN_ARMOR_ILLUSION_AS %> bonus attack speed, whose damage is attributed to the caster and considered item damage. The illusion deals <% ALIEN_ARMOR_OUTGOING_DAMAGE_MULT%>x damage, takes <% ALIEN_ARMOR_INCOMING_DAMAGE_REDUCTION %>% reduced damage, and lasts <% ALIEN_ARMOR_ILLUSION_DURATION %> seconds. If the wearer dies while an illusion is active, they respawn in the place of a random illusion after a <% ALIEN_ARMOR_RESPAWN_DELAY %> second delay as long as the chosen illusion is still alive at that time."

		"DOTA_Tooltip_ability_item_rpc_nethergrasp_palisade"		"Nethergrasp Palisade"
		"item_rpc_nethergrasp_palisade_ruby1"		"blah blah @ruby_property1 gem"
		"item_rpc_nethergrasp_palisade_emerald1"		"blah blah @emerald_property1 gem"
		"item_rpc_nethergrasp_palisade_sapphire1"		"blah blah @sapphire_property1 gem"
		"item_rpc_nethergrasp_palisade_amethyst1"		"blah blah @amethyst_property1 gem"
		"item_property_nethergrasp"							"Outworld Grip"
		"property_nethergrasp_description"				"Issuing an attack order on an enemy creates an Outworld Grip link between the two of you. Gripped enemies are automatically attacked by the caster on <% NETHERGRASP_ATTACK_INTERVAL %>-second intervals. Enemies who are outside the caster's attack range are pulled back sharply towards you. Up to <% NETHERGRASP_MAX_LINKS %> links can exist at a time, but free Grip attacks will be divided equally amongst all linked targets. Must be within <% NETHERGRASP_LINK_RANGE %> range of the target to create a link, and links break if the distance between you ever exceeds <% NETHERGRASP_BREAK_DISTANCE %>."

		"DOTA_Tooltip_modifier_nethergrasp_linked"		"Outworld Grip"
		"DOTA_Tooltip_modifier_nethergrasp_linked_Description"	"Drawn to the caster for extra attacks"	
